Benefits TC,,,,,526,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assigned,,Test Case,,,SKU,,,,,,,,,,,,,,,,Test results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tester,,Model,,SKU or Base SKU,SKU,URL,Premium Count,Status,Trade-in,Galaxy Credits,Premium 1,Premium 2,Premium 3,Premium 4,Premium 5,Premium 6,Premium 7,Premium 8,No-trade-in,No-trade-in,SKU,Raw,HTMLify,Check Extra Premiums - Status,Check Extra Premiums - Status,,,,,,,,,,,,,,,,,,,,,,,,Checking Missing Premiums - Status,Reason of fail,Trade-in,,Galaxy Credit,,Premium 1,,Premium 2,,Premium 3,,Premium 4,,Premium 5,,Premium 6,,Premium 7,,Premium 8,,No trade-in,,No trade-in,,Other,,,Join,
,MX,Galaxy A16 5G (8GB + 256GB) Gold,,"SM-A1660, 256GB",SM-A1660ZDITGY,https://www.samsung.com/hk/smartphones/galaxy-a/galaxy-a16-5g-gold-256gb-sm-a1660zditgy/buy/?R=20250213111307,1,Passed,0,0,Z-ITFITT10WE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,真無線耳機,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"ITFIT真無線耳機 T10<br><br><br><br><br><br><br><br><br>額外港幣$0 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","ITFIT真無線耳機 T10

額外港幣$0 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,Galaxy Fit3,,"SM-R390, ",SM-R390NZAATGY,https://www.samsung.com/hk/watches/galaxy-fit/galaxy-fit3-gray-bluetooth-sm-r390nzaatgy/buy/?R=20250213111307,0,Passed,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$ Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$ Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,Galaxy Fit3,,"SM-R390, ",SM-R390NZSATGY,https://www.samsung.com/hk/watches/galaxy-fit/galaxy-fit3-silver-bluetooth-sm-r390nzsatgy/buy/?R=20250213111307,0,Passed,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$ Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$ Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,Galaxy Fit3,,"SM-R390, ",SM-R390NIDATGY,https://www.samsung.com/hk/watches/galaxy-fit/galaxy-fit3-pink-gold-bluetooth-sm-r390nidatgy/buy/?R=20250213111307,0,Passed,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$ Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$ Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Watch7 40mm (BT), Green",,"SM-L300, ",SM-L300NZGATGY,https://www.samsung.com/hk/watches/galaxy-watch/galaxy-watch7-40mm-green-bluetooth-sm-l300nzgatgy/buy/?R=20250213111307,1,Failed,500,0,Z-ITFITEX40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,,Passed,旅行套裝連旅行轉插,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"ITFIT旅行套裝連旅行轉插<br><br><br><br><br><br><br><br><br>額外港幣$500 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","ITFIT旅行套裝連旅行轉插

額外港幣$500 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Watch7 40mm (BT), Cream",,"SM-L300, ",SM-L300NZEATGY,https://www.samsung.com/hk/watches/galaxy-watch/galaxy-watch7-40mm-cream-bluetooth-sm-l300nzeatgy/buy/?R=20250213111307,1,Failed,500,0,Z-ITFITEX40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,,Passed,旅行套裝連旅行轉插,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"ITFIT旅行套裝連旅行轉插<br><br><br><br><br><br><br><br><br>額外港幣$500 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","ITFIT旅行套裝連旅行轉插

額外港幣$500 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Watch7 40mm (LTE), Green",,"SM-L305F, ",SM-L305FZGATGY,https://www.samsung.com/hk/watches/galaxy-watch/galaxy-watch7-40mm-green-lte-sm-l305fzgatgy/buy/?R=20250213111307,1,Failed,500,0,Z-ITFITEX40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,,Passed,旅行套裝連旅行轉插,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"ITFIT旅行套裝連旅行轉插<br><br><br><br><br><br><br><br><br>額外港幣$500 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","ITFIT旅行套裝連旅行轉插

額外港幣$500 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Watch7 40mm (LTE), Cream",,"SM-L305F, ",SM-L305FZEATGY,https://www.samsung.com/hk/watches/galaxy-watch/galaxy-watch7-40mm-cream-lte-sm-l305fzeatgy/buy/?R=20250213111307,1,Failed,500,0,Z-ITFITEX40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,,Passed,旅行套裝連旅行轉插,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"ITFIT旅行套裝連旅行轉插<br><br><br><br><br><br><br><br><br>額外港幣$500 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","ITFIT旅行套裝連旅行轉插

額外港幣$500 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Watch7 44mm (BT), Green",,"SM-L310, ",SM-L310NZGATGY,https://www.samsung.com/hk/watches/galaxy-watch/galaxy-watch7-44mm-green-bluetooth-sm-l310nzgatgy/buy/?R=20250213111307,1,Failed,500,0,Z-ITFITEX40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,,Passed,旅行套裝連旅行轉插,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"ITFIT旅行套裝連旅行轉插<br><br><br><br><br><br><br><br><br>額外港幣$500 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","ITFIT旅行套裝連旅行轉插

額外港幣$500 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Watch7 44mm (BT), Silver",,"SM-L310, ",SM-L310NZSATGY,https://www.samsung.com/hk/watches/galaxy-watch/galaxy-watch7-44mm-silver-bluetooth-sm-l310nzsatgy/buy/?R=20250213111307,1,Failed,500,0,Z-ITFITEX40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,,Passed,旅行套裝連旅行轉插,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"ITFIT旅行套裝連旅行轉插<br><br><br><br><br><br><br><br><br>額外港幣$500 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","ITFIT旅行套裝連旅行轉插

額外港幣$500 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Watch7 44mm (LTE), Green",,"SM-L315F, ",SM-L315FZGATGY,https://www.samsung.com/hk/watches/galaxy-watch/galaxy-watch7-44mm-green-lte-sm-l315fzgatgy/buy/?R=20250213111307,1,Failed,500,0,Z-ITFITEX40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,,Passed,旅行套裝連旅行轉插,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"ITFIT旅行套裝連旅行轉插<br><br><br><br><br><br><br><br><br>額外港幣$500 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","ITFIT旅行套裝連旅行轉插

額外港幣$500 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Watch7 44mm (LTE), Silver",,"SM-L315F, ",SM-L315FZSATGY,https://www.samsung.com/hk/watches/galaxy-watch/galaxy-watch7-44mm-silver-lte-sm-l315fzsatgy/buy/?R=20250213111307,1,Failed,500,0,Z-ITFITEX40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,,Passed,旅行套裝連旅行轉插,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"ITFIT旅行套裝連旅行轉插<br><br><br><br><br><br><br><br><br>額外港幣$500 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","ITFIT旅行套裝連旅行轉插

額外港幣$500 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Watch Ultra, Titanium Gray",,"SM-L705F, ",SM-L705FDAATGY,https://www.samsung.com/hk/watches/galaxy-watch/galaxy-watch-ultra-titanium-gray-lte-sm-l705fdaatgy/buy/?R=20250213111307,1,Failed,500,0,Z-ITFITEX40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,,Passed,旅行套裝連旅行轉插,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"ITFIT旅行套裝連旅行轉插<br><br><br><br><br><br><br><br><br>額外港幣$500 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","ITFIT旅行套裝連旅行轉插

額外港幣$500 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Watch Ultra, Titanium White",,"SM-L705F, ",SM-L705FZWATGY,https://www.samsung.com/hk/watches/galaxy-watch/galaxy-watch-ultra-titanium-white-lte-sm-l705fzwatgy/buy/?R=20250213111307,1,Failed,500,0,Z-ITFITEX40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,,Passed,旅行套裝連旅行轉插,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"ITFIT旅行套裝連旅行轉插<br><br><br><br><br><br><br><br><br>額外港幣$500 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","ITFIT旅行套裝連旅行轉插

額外港幣$500 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Watch Ultra, Titanium Silver",,"SM-L705F, ",SM-L705FZTATGY,https://www.samsung.com/hk/watches/galaxy-watch/galaxy-watch-ultra-titanium-silver-lte-sm-l705fztatgy/buy/?R=20250213111307,1,Failed,500,0,Z-ITFITEX40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 Trade-in,Failed,,Passed,旅行套裝連旅行轉插,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"ITFIT旅行套裝連旅行轉插<br><br><br><br><br><br><br><br><br>額外港幣$500 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","ITFIT旅行套裝連旅行轉插

額外港幣$500 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Watch FE (BT), Pink",,"SM-R861, ",SM-R861NIDATGY,https://www.samsung.com/hk/watches/galaxy-watch/galaxy-watch-fe-40mm-pink-gold-bluetooth-sm-r861nidatgy/buy/?R=20250213111307,0,OOS (Blocked),,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$ Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$ Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Watch FE (BT), Black",,"SM-R861, ",SM-R861NZKATGY,https://www.samsung.com/hk/watches/galaxy-watch/galaxy-watch-fe-40mm-black-bluetooth-sm-r861nzkatgy/buy/?R=20250213111307,0,OOS (Blocked),,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$ Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$ Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Watch FE (BT), Blue",,"SM-R861, ",SM-R861NZSATGY,https://www.samsung.com/hk/watches/galaxy-watch/galaxy-watch-fe-40mm-silver-bluetooth-sm-r861nzsatgy/buy/?R=20250213111307,0,OOS (Blocked),,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$ Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$ Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Buds3 Pro, Silver",,"SM-R630, ",SM-R630NZAATGY,https://www.samsung.com/hk/audio-sound/galaxy-buds/galaxy-buds3-pro-silver-sm-r630nzaatgy/?R=20250213111307,0,Passed,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$300 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$300 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Buds3 Pro, White",,"SM-R630, ",SM-R630NZWATGY,https://www.samsung.com/hk/audio-sound/galaxy-buds/galaxy-buds3-pro-white-sm-r630nzwatgy/?R=20250213111307,0,Passed,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$300 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$300 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Buds3, Silver",,"SM-R530, ",SM-R530NZAATGY,https://www.samsung.com/hk/audio-sound/galaxy-buds/galaxy-buds3-silver-sm-r530nzaatgy/?R=20250213111307,0,Passed,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$300 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$300 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,"Galaxy Buds3, White",,"SM-R530, ",SM-R530NZWATGY,https://www.samsung.com/hk/audio-sound/galaxy-buds/galaxy-buds3-white-sm-r530nzwatgy/?R=20250213111307,0,Passed,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300 Trade-in,Failed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$300 Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$300 Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,Galaxy Buds FE,,"SM-R400N, ",SM-R400NZAATGY,https://www.samsung.com/hk/audio-sound/galaxy-buds/galaxy-buds-fe-graphite-sm-r400nzaatgy/?R=20250213111307,0,OOS (Blocked),,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$ Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$ Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,Galaxy Buds FE,,"SM-R400N, ",SM-R400NZWATGY,https://www.samsung.com/hk/audio-sound/galaxy-buds/galaxy-buds-fe-mystic-white-sm-r400nzwatgy/?R=20250213111307,0,OOS (Blocked),,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$ Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$ Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,SmartTag2,,EI-T5600,EI-T5600BBEGWW,https://www.samsung.com/hk/mobile-accessories/galaxy-smarttag2-black-ei-t5600bbegww/?R=20250213111307,0,Passed,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$ Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$ Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
,MX,SmartTag2,,EI-T5600,EI-T5600BWEGWW,https://www.samsung.com/hk/mobile-accessories/galaxy-smarttag2-white-ei-t5600bwegww/?R=20250213111307,0,Passed,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,Passed,,"<br><br><br><br><br><br><br><br><br>額外港幣$ Trade-in回贈<br>送港幣$0 Galaxy Credit網上消費額<br>優惠期只至<br>👍消費滿HK$2,000 即可享高達36個月免息分期<br>&信用卡回贈【條款及細則】【優惠詳情】","

額外港幣$ Trade-in回贈
送港幣$0 Galaxy Credit網上消費額
優惠期只至
👍消費滿HK$2,000 即可享高達36個月免息分期
&信用卡回贈【條款及細則】【優惠詳情】"
